;location_id;city;general_info_text
120;31089586;Calgary;Calgary is Alberta's largest city and Canada's third-largest, and is near where the prairies end and the foothills begin. That makes it the eastern gateway to the Rocky Mountains and an important centre of trade and tourism for the western prairies. It is your best point of access for Banff and Jasper, and a worthwhile destination in its own right. Calgary is the heart of the largest metropolitan area between Toronto and Vancouver, with over 1.3 million people as of 2021 (1.5 million in the metropolitan area), making it Canada's fifth largest metropolitan area. Nicknames of Calgary include The Stampede City (for the Calgary Stampede) and YYC (for the city's airport).
121;282037656;Halifax;Halifax is the capital city of Nova Scotia and the largest city in Atlantic Canada. The city's origins and rich maritime history derive from a strategic location and one of the world's great natural harbours. In the 19th and early 20th centuries, Halifax was the entry point for European immigration to Canada. Today, Halifax is a busy Atlantic seaport and the economic and cultural hub of Eastern Canada.
122;21186446;Montreal;Montreal (French: Montréal) is the largest city in the Canadian province of Quebec. While Quebec City is the capital, Montreal is the cultural and economic centre, and the main entry point to the province. With 1.7 million citizens in the city and 4 million in the urban area, Montreal is Canada's second largest city, and the largest francophone city in the Americas. Still, around 12% of the population speak English as a mother language, and most Francophones are conversant in English to varying degrees of fluency. Old Montreal has a heritage of colonial times. Though a large city, Montreal gives opportunities for outdoor life, and for watching the legendary Montréal Canadiens ice hockey team.
123;20560154;Quebec;Quebec (French: Québec) is a province in Canada, the largest in size and second only to Ontario in population. French is the first language of a majority of Quebecois and the sole official language of the province, making it the only Canadian province that is officially monolingual in French. The provincial capital of Quebec is Quebec City, while the province's largest city is Montreal, the second largest city in Canada.
124;7981586;Toronto;Toronto is a diverse, energetic and liveable city, home to many tourist attractions, and seemingly endless dining, shopping and entertainment possibilities. It's the most populous city in Canada, the centre of the country's financial sector, and the provincial capital of Ontario.
125;31937511;Vancouver;Vancouver occupies a pretty enviable spot in the world. Blessed with miles of coastline, lush vegetation and crowned by the North Shore Mountains, it's hard to be there and not stop at some point and be amazed by what you see.
126;32492243;Whitehorse;Whitehorse is the capital of the Yukon. It has spectacular scenery, and easy access to the natural splendor and recreational opportunities around it, such as paddling on the Yukon River and hiking, biking, or skiing its many trails. As the territory's largest city, it has museums and services.
127;34091350;Santiago;Santiago is the capital and economic center of Chile. With its many museums, events, theaters, restaurants, bars and other entertainment and cultural opportunities, it is also the political and cultural center of the country. Its central location in the country makes it a great base for visiting other areas, and it is possible to ski in the nearby Andes and later be on the beach in the same day. 
128;33283523;Concepcion;Concepción is Chile's second largest city with a population of almost 227,000 (out of Concepción province's 946,000) as of 2016. It is a city rich in culture, history and beauty on the coast of Southern Chile. The commune is home to historical bridges, murals, parks and lagoons, and to important cultural centers such as the Biobío Theater, the House of Art, the Natural History Museum and the University of Concepción Theater. A variety of bars and entertainment venues provide an active nightlife to the city.
129;36489582;Iquique;Iquique is a city of 191,000 people (2017) in the Northern Chile. The city is home to the Zofri duty-free zone, and a growing number of high-rise resort hotels along its beaches. Slightly more expensive and polluted than neighboring population centers, such as Arica, but a convenient place to stock up on duty-free perfumes and laptop computers.
130;37755170;La Serena;La Serena is a charming city of about 200,000 people (2012) in Northern Chile. Its historic center stands out with a beautiful and well-preserved neocolonial architecture characterized by its balconies, small squares and stone churches of several centuries old, its extensive beaches and for being one of the cities with the best quality of life in Chile.
131;32863405;Punta Arenas;Punta Arenas is the regional capital of the Magallanes y Antártica Region, in Chilean Patagonia, one of the southernmost cities in the world. It's the largest city in Chilean Patagonia, and has developed into a tourist center in far southern America rivaling Ushuaia in Argentina. It's an important starting point for trips to Antarctica and the Falkland Islands.
132;36565590;San Pedro de Atacama;San Pedro de Atacama is a town of 3,899 (2012) in Northern Chile. San Pedro is a very popular destination among Chilean tourists and international visitors. Visitors come in large numbers, to use the town as a stepping stone to the amazing landscapes around it. Most attractions are part of the Los Flamencos National Reserve, perhaps Chile's most varied and amazing national park.
133;33673634;Valdivia;"Valdivia has been called the “Pearl of the South” and the “Beer Capital of Chile"". Thanks to its public spaces, order and cleanliness — in addition to nature, gastronomy and culture — it has positioned itself in the 21st century as one of the best cities to live in and visit in Chile."
134;36541558;Valparaíso;Valparaíso is a city of almost 300,000 people (2017) on the Pacific coast of Central Chile. Frequently referred to as simply Valpo, it is about 120 km west of the capital, Santiago de Chile. The city is widely known for its bohemian culture, brightly colored houses, and beautiful seaside views.
135;227132787;Beijing;Beijing (北京 Běijīng) is China's capital, and its second largest city after Shanghai, with a population of more than 20 million. It had been the capital of Imperial China for much of its history, and became seat of the People's Republic of China after the Chinese revolutions, as well as the country's educational and cultural center.
136;239916922;Chengdu;Chengdu (成都 Chéngdū) is the provincial capital and largest city of Sichuan Province in southwest China. The megacity is home to over 21 million people.
137;237165236;Guangzhou City;"Guangzhou (广州; Gwóngjāu in Cantonese, Guǎngzhōu in Mandarin, traditional English name: Canton) is the capital of Guangdong Province in southern China. "
138;365556722;Hangzhou City;"Hangzhou (杭州; ɦaŋ-tsei in Wu, Hángzhōu in Mandarin) is in Zhejiang Province, China. It is one of the most important tourist cities in China, famous for its natural beauty and historical and cultural heritage. "
139;225691068;Harbin;Harbin (哈尔滨 Hā'ěrbīn) is the capital of Heilongjiang Province in northeast China. The city is notable for its Russian influence and the yearly Harbin International Ice and Snow Sculpture Festival, giving it the unofficial title Ice City.
