Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
SUD;Stroud;Stroud;United States;US;35.733333;-96.65;67;4552361;6252001;35.733333, -96.65
KAV;Kavanayen;Kavanayen;Venezuela;VE;5.666667;-61.766667;388;\N;3625428;5.666667, -61.766667
KNM;Kaniama;Kaniama;Zaire;ZR;-7.583333;24.15;517;\N;;-7.583333, 24.15
OSN;Osan AB;Osan;Korea;KR;37.090556;127.029444;778;1839652;1835841;37.090556, 127.029444
NMN;Nomane;Nomane;Papua New Guinea;PG;-6.316667;145.066667;804;\N;2088628;-6.316667, 145.066667
YFX;Fox Harbour;Fox Harbour;Canada;CA;52.366667;-55.683333;906;\N;6251999;52.366667, -55.683333
YTB;Hartley Bay;Hartley Bay;Canada;CA;53.416667;-129.25;906;\N;6251999;53.416667, -129.25
YHO;Hopedale;Hopedale;Canada;CA;55.466667;-60.216667;906;\N;6251999;55.466667, -60.216667
OCH;A L Mangham Jr. Regional;Nacogdoches, TX;United States;US;31.6;-94.65;67;4713735;6252001;31.6, -94.65
MGJ;Orange County;Montgomery;United States;US;41.51;-74.264722;67;5201752;6252001;41.51, -74.264722
PHM;Boeblingen;Boeblingen;Germany;DE;48.683333;9.016667;429;2947444;2921044;48.683333, 9.016667
YCI;Caribou Island;Caribou Island;Canada;CA;47.366667;-85.816667;906;\N;6251999;47.366667, -85.816667
YNA;Natashquan;Natashquan;Canada;CA;50.183333;-61.783333;906;\N;6251999;50.183333, -61.783333
SHI;Shimojishima;Shimojishima;Japan;JP;24.816667;125.15;736;\N;1861060;24.816667, 125.15
KTM;Tribhuvan;Kathmandu;Nepal;NP;27.696667;85.359167;755;1283240;1282988;27.696667, 85.359167
SFT;Skelleftea;Skelleftea;Sweden;SE;64.633333;21.083333;484;602913;2661886;64.633333, 21.083333
SMK;St Michael;St Michael;United States;US;63.483333;-162.016667;67;\N;6252001;63.483333, -162.016667
YJN;St Jean;St Jean;Canada;CA;45.316667;-73.266667;906;\N;6251999;45.316667, -73.266667
SJY;Ilmajoki;Seinajoki;Finland;FI;62.692222;22.832222;425;637219;660013;62.692222, 22.832222
SYT;Charolais Bourgogne S.;Saint Yan;France;FR;46.4;4.033333;427;\N;3017382;46.4, 4.033333
GRL;Garasa;Garasa;Papua New Guinea;PG;-7.95;147.183333;804;\N;2088628;-7.95, 147.183333
AVL;Asheville Regional Airport;Fletcher;United States;US;35.436111;-82.541667;67;4536996;6252001;35.436111, -82.541667
CNP;Neerlerit Inaat;Neerlerit Inaat;Greenland;GL;70.743056;-22.658333;975;\N;3425505;70.743056, -22.658333
TXM;Teminabuan;Teminabuan;Indonesia;ID;-1.433333;132.016667;832;\N;1643084;-1.433333, 132.016667
NFR;Nafoora;Nafoora;Libya;LY;29.2;21.383333;538;\N;2215636;29.2, 21.383333
EBN;Ebadon;Ebadon;Marshall Islands;MH;9.333333;166.8;844;\N;2080185;9.333333, 166.8
IVH;Ivishak;Ivishak;United States;US;69.4;-148.25;67;\N;6252001;69.4, -148.25
PPI;Port Pirie;Port Pirie;Australia;AU;-33.233333;138.0;802;2063030;2077456;-33.233333, 138.0
PNU;Panguitch;Panguitch;United States;US;37.833333;-112.383333;67;5544525;6252001;37.833333, -112.383333
IAU;Iaura;Iaura;Papua New Guinea;PG;-9.783333;148.1;804;\N;2088628;-9.783333, 148.1
CJA;Cajamarca;Cajamarca;Peru;PE;-7.133333;-78.5;368;3699088;3932488;-7.133333, -78.5
PIU;Piura;Piura;Peru;PE;-5.2;-80.616667;368;3693528;3932488;-5.2, -80.616667
CFV;Municipal;Coffeyville;United States;US;17.533333;-88.166667;67;4269789;6252001;17.533333, -88.166667
KZK;Kompong Thom;Kompong Thom;Cambodia;KH;12.716667;104.9;709;1831125;1831722;12.716667, 104.9
WPL;Powell Lake;Powell Lake;Canada;CA;50.183333;-124.4;906;\N;6251999;50.183333, -124.4
IRO;Birao;Birao;Central African Republic;CF;10.5;22.55;509;240210;239880;10.5, 22.55
ARI;Chacalluta;Arica;Chile;CL;-18.5;-70.316667;324;3899361;3895114;-18.5, -70.316667
AXD;Dimokritos;Alexandroupolis;Greece;GR;40.851111;25.951111;433;736928;390903;40.851111, 25.951111
ZKL;Steenkool;Steenkool;Indonesia;ID;-2.102778;133.516667;832;\N;1643084;-2.102778, 133.516667
NAP;Capodichino;Napoli;Italy;IT;40.886111;14.290833;450;3172394;3175395;40.886111, 14.290833
GYE;Simon Bolivar;Guayaquil;Ecuador;EC;2.1575;-79.883611;337;3657509;3658394;2.1575, -79.883611
TNX;Stung Treng;Stung Treng;Cambodia;KH;13.533333;106.033333;709;\N;1831722;13.533333, 106.033333
YSF;Stony Rapids;Stony Rapids;Canada;CA;59.25;-105.833333;906;\N;6251999;59.25, -105.833333
DGM;Dongguan;Dongguan;China;CN;27.066667;105.2;713;1812545;1814991;27.066667, 105.2
DIJ;Dijon;Dijon;France;FR;47.266667;5.083333;427;3021372;3017382;47.266667, 5.083333
CET;Le Pontreau;Cholet;France;FR;47.066667;-0.883332999999999;427;3025053;3017382;47.066667, -0.883332999999999
OBF;Oberpfaffenhofen;Oberpfaffenhofen;Germany;DE;48.083333;11.283333;429;\N;2921044;48.083333, 11.283333
CJT;Copalar;Comitan;Mexico;MX;16.25;-92.133333;148;3530367;3996063;16.25, -92.133333
GAG;Gage;Gage;United States;US;36.316667;-99.75;67;\N;6252001;36.316667, -99.75
MSP;Minneapolis - St. Paul Intl;Minneapolis;United States;US;44.883333;-93.216944;67;5037649;6252001;44.883333, -93.216944
WSX;Westsound;Westsound;United States;US;48.666667;-122.883333;67;\N;6252001;48.666667, -122.883333
IDN;Indagen;Indagen;Papua New Guinea;PG;-6.033333;147.033333;804;\N;2088628;-6.033333, 147.033333
TIG;Tingwon;Tingwon;Papua New Guinea;PG;-2.616667;149.716667;804;\N;2088628;-2.616667, 149.716667
TOX;Tobolsk;Tobolsk;Russian Federation;RU;58.133333;68.233333;770;\N;2017370;58.133333, 68.233333
SGN;Tan Son Nhat International;Ho Chi Minh City;Viet Nam;VN;10.818889;106.651944;791;1566083;1562822;10.818889, 106.651944
MMU;Municipal;Morristown;United States;US;40.8;-74.416667;67;5238755;6252001;40.8, -74.416667
RDG;Municipal/Spaatz Fld;Reading;United States;US;40.383333;-75.966667;67;5207728;6252001;40.383333, -75.966667
AFN;Municipal;Jaffrey;United States;US;42.8;-72.0;67;5088061;6252001;42.8, -72.0
HRE;Harare;Harare;Zimbabwe;ZW;-17.931944;31.092778;565;890299;878675;-17.931944, 31.092778
DVR;Daly River;Daly River;Australia;AU;-13.75;130.683333;802;\N;2077456;-13.75, 130.683333
LAZ;Bom Jesus Da Lapa;Bom Jesus Da Lapa;Brazil;BR;-13.266667;-43.416667;316;3469437;3469034;-13.266667, -43.416667
LIR;Daniel Oduber International;Liberia;Costa Rica;CR;10.593333;-85.544444;110;3623076;3624060;10.593333, -85.544444
AVU;Avu Avu;Avu Avu;Solomon Islands;SB;-9.85;160.416667;874;\N;2103350;-9.85, 160.416667
NOS;Fascene;Nossi-Be;Madagascar;MG;-13.311944;48.314722;541;\N;1062947;-13.311944, 48.314722
GSA;Long Pasia;Long Pasia;Malaysia;MY;5.333333;117.166667;749;\N;1733045;5.333333, 117.166667
GGO;Guiglo;Guiglo;Cote D'Ivoire;CI;6.55;-7.483333;533;2287958;2287781;6.55, -7.483333
KCI;Kon;Kon;Indonesia;ID;-2.75;132.266667;832;\N;1643084;-2.75, 132.266667
KPK;Parks SPB;Parks;United States;US;57.416667;-155.9;67;5308164;6252001;57.416667, -155.9
MQI;Quincy;Quincy;United States;US;42.25;-71.0;67;5807713;6252001;42.25, -71.0
PPH;Peraitepuy;Peraitepuy;Venezuela;VE;4.566667;-61.483333;388;\N;3625428;4.566667, -61.483333
TTS;Tsaratanana;Tsaratanana;Madagascar;MG;42.588889;46.095833;541;1055059;1062947;42.588889, 46.095833
AUI;Aua Island;Aua Island;Papua New Guinea;PG;-1.45;143.066667;804;\N;2088628;-1.45, 143.066667
OVB;Tolmachevo;Novosibirsk;Russian Federation;RU;55.033333;83.0;770;1496747;2017370;55.033333, 83.0
DRC;Dirico;Dirico;Angola;AO;-17.966667;20.783333;502;\N;3351879;-17.966667, 20.783333
DYU;Dushanbe;Dushanbe;Tajikistan;TJ;38.5;68.5;783;1221874;1220409;38.5, 68.5
DSM;Des Moines International;Des Moines, IA;United States;US;41.533889;-93.663056;67;5792244;6252001;41.533889, -93.663056
XJM;Mangla;Mangla;Pakistan;PK;33.116667;73.65;764;1171050;1168579;33.116667, 73.65
ABW;Abau;Abau;Papua New Guinea;PG;-10.166667;148.7;804;\N;2088628;-10.166667, 148.7
PSE;Mercedita;Ponce;Puerto Rico;PR;17.983333;-66.4;3;4566880;4566966;17.983333, -66.4
UUA;Bugulma;Bugulma;Russian Federation;RU;54.616667;52.816667;770;\N;2017370;54.616667, 52.816667
ZEC;Secunda;Secunda;South Africa;ZA;-26.533333;29.166667;562;956767;953987;-26.533333, 29.166667
DRB;Derby;Derby;Australia;AU;-17.366667;123.65;802;\N;2077456;-17.366667, 123.65
DNB;Dunbar;Dunbar;Australia;AU;-16.083333;142.416667;802;\N;2077456;-16.083333, 142.416667
TXF;Teixeira de Freitas;Teixeira de Freitas;Brazil;BR;-8.5;-70.533333;316;\N;3469034;-8.5, -70.533333
UBT;Ubatuba;Ubatuba;Brazil;BR;-23.433333;-45.066667;316;3445847;3469034;-23.433333, -45.066667
OUR;Batouri;Batouri;Cameroon;CM;4.470833;14.356944;504;2234663;2233387;4.470833, 14.356944
KPT;Jackpot;Jackpot;United States;US;41.966667;-114.666667;67;\N;6252001;41.966667, -114.666667
FLF;Schaferhaus;Flensburg;Germany;DE;54.783333;9.383333;429;2926271;2921044;54.783333, 9.383333
EDQ;Erandique;Erandique;Honduras;HN;14.133333;-88.416667;131;3609775;3608932;14.133333, -88.416667
LZH;Liuzhou;Liuzhou;China;CN;24.366667;109.533333;713;\N;1814991;24.366667, 109.533333
LRI;Lorica;Lorica;Colombia;CO;9.033333;-75.7;327;3676397;3686121;9.033333, -75.7
BTB;Betou;Betou;Congo;CG;3.05;18.516666999999998;515;\N;2260494;3.05, 18.516666999999998
MHE;Municipal;Mitchell;United States;US;43.766667;-98.033333;67;5697633;6252001;43.766667, -98.033333
RAL;Riverside Municipal;Riverside;United States;US;33.95;-117.433333;67;5387877;6252001;33.95, -117.433333
ISO;Stallings Field;Kinston;United States;US;35.333333;-77.616667;67;4474436;6252001;35.333333, -77.616667
OKG;Okoyo;Okoyo;Congo;CG;-1.466667;15.066667;515;\N;2260494;-1.466667, 15.066667
ESS;Essen;Essen;Germany;DE;51.416667;7.0;429;2928810;2921044;51.416667, 7.0
QFI;Heliport;Iginniarfik;Greenland;GL;68.7;-52.966667;975;\N;3425505;68.7, -52.966667
PWL;Purwokerto;Purwokerto;Indonesia;ID;7.45;109.416667;832;1630328;1643084;7.45, 109.416667
SEQ;Sungai Pakning;Sungai Pakning;Indonesia;ID;1.366667;102.133333;832;\N;1643084;1.366667, 102.133333
AIE;Aiome;Aiome;Papua New Guinea;PG;-5.133333;144.733333;804;\N;2088628;-5.133333, 144.733333
KAF;Karato;Karato;Papua New Guinea;PG;-6.283333;155.35;804;\N;2088628;-6.283333, 155.35
TLW;Talasea;Talasea;Papua New Guinea;PG;30.84;-5.23;804;\N;2088628;30.84, -5.23
BCM;Bacau;Bacau;Romania;RO;46.6;26.883333;473;685948;798549;46.6, 26.883333
AKC;Fulton International;Akron/Canton;United States;US;-26.8;23.75;67;5574199;6252001;-26.8, 23.75
IMM;Immokalee;Immokalee;United States;US;26.416667;-81.416667;67;4159553;6252001;26.416667, -81.416667
CNH;Municipal;Claremont;United States;US;43.366667;-72.366667;67;5337696;6252001;43.366667, -72.366667
RLA;National;Rolla;United States;US;38.133333;-91.783333;67;5061159;6252001;38.133333, -91.783333
VCR;Carora;Carora;Venezuela;VE;10.175556;-70.065278;388;3646487;3625428;10.175556, -70.065278
CZH;Corozal;Corozal;Belize;BZ;18.333333;-88.5;106;3582305;3582678;18.333333, -88.5
YGS;Germansen;Germansen;Canada;CA;55.616667;-124.833333;906;\N;6251999;55.616667, -124.833333
YOP;Rainbow Lake;Rainbow Lake;Canada;CA;58.5;-119.4;906;\N;6251999;58.5, -119.4
BXK;Buckeye Municipal;Buckeye;United States;US;33.366667;-112.583333;67;5287262;6252001;33.366667, -112.583333
OES;San Antonio Oeste;San Antonio Oeste;Argentina;AR;-40.733333;-64.933333;303;\N;3865483;-40.733333, -64.933333
MYI;Murray Island;Murray Island;Australia;AU;-9.933333;144.016667;802;\N;2077456;-9.933333, 144.016667
YAW;Shearwater;Halifax;Canada;CA;44.639722;-63.499444;902;6324729;6251999;44.639722, -63.499444
YXZ;Wawa Airport;Wawa;Canada;CA;47.983333;-84.783333;906;\N;6251999;47.983333, -84.783333
TYN;Taiyuan;Taiyuan;China;CN;37.858056;112.580833;713;1793511;1814991;37.858056, 112.580833
PQT;Heliport;Qeqertaq;Denmark;DK;71.283333;-51.75;419;\N;2623032;71.283333, -51.75
CFK;Chefornak;Chefornak, AK;United States;US;60.149167;-164.285556;67;\N;6252001;60.149167, -164.285556
COS;Colorado Springs;Colorado Springs;United States;US;38.816667;-104.716667;67;5417598;6252001;38.816667, -104.716667
FOD;Fort Dodge Regional;Fort Dodge, IA;United States;US;42.551111;-94.191944;67;4857486;6252001;42.551111, -94.191944
MVA;Reykiahlid;Myvatn;Iceland;IS;65.616667;-16.966667;439;\N;2629691;65.616667, -16.966667
OSM;Mosul;Mosul;Iraq;IQ;36.305833;43.1475;634;99072;99237;36.305833, 43.1475
WMV;Madirovalo;Madirovalo;Madagascar;MG;-16.45;46.566667;541;\N;1062947;-16.45, 46.566667
RAB;Tokua;Rabaul;Papua New Guinea;PG;-4.340556;152.379722;804;2087894;2088628;-4.340556, 152.379722
IBP;Iberia;Iberia;Peru;PE;-11.366667;-69.566667;368;3938531;3932488;-11.366667, -69.566667
NNM;Naryan-Mar;Naryan-Mar;Russian Federation;RU;67.616667;53.15;770;523392;2017370;67.616667, 53.15
ADE;International;Aden;Yemen;YE;16.038611;49.484444;694;415189;69543;16.038611, 49.484444
HJT;Khujirt;Khujirt;Mongolia;MN;46.9;102.766667;751;\N;2029969;46.9, 102.766667
MMG;Mount Magnet;Mount Magnet;Australia;AU;-28.083333;117.85;802;\N;2077456;-28.083333, 117.85
UMU;Ernesto Geisel;Umuarama;Brazil;BR;-23.75;-53.333333;316;3445782;3469034;-23.75, -53.333333
GMS;Guimaraes;Guimaraes;Brazil;BR;-2.133333;-44.6;316;\N;3469034;-2.133333, -44.6
YWS;Whistler;Whistler;Canada;CA;50.15;-122.966667;906;6180144;6251999;50.15, -122.966667
MPV;Edward F Knapp State;Montpelier, VT;United States;US;44.203611;-72.562222;67;5601299;6252001;44.203611, -72.562222
GUI;Guiria;Guiria;Venezuela;VE;10.566667;-62.3;388;\N;3625428;10.566667, -62.3
ZFQ;Gare de Bordeaux;Bordeaux;France;FR;48.683333;1.1;427;3031582;3017382;48.683333, 1.1
EDD;Erldunda;Erldunda;Australia;AU;-25.25;133.2;802;\N;2077456;-25.25, 133.2
MTQ;Mitchell;Mitchell;Australia;AU;-26.583333;147.966667;802;\N;2077456;-26.583333, 147.966667
GDP;Guadalupe;Guadalupe;Brazil;BR;-6.781944;-43.581667;316;\N;3469034;-6.781944, -43.581667
YQC;Quaqtaq;Quaqtaq;Canada;CA;61.333333;-69.633333;906;\N;6251999;61.333333, -69.633333
ZUD;Ancud;Ancud;Chile;CL;-41.9;-73.8;324;3899695;3895114;-41.9, -73.8
BQE;Bubaque;Bubaque;Guinea-Bissau;GW;11.3;-15.85;559;2374583;2372248;11.3, -15.85
WHK;Whakatane;Whakatane;New Zealand;NZ;-37.933333;176.933333;851;2208330;2186224;-37.933333, 176.933333
CTE;Carti;Carti;Panama;PA;9.316667;-79.1;162;\N;3703433;9.316667, -79.1
BIF;Biggs Aaf;El Paso;United States;US;31.849444;-106.38;67;5520993;6252001;31.849444, -106.38
MIG;Mian Yang;Mian Yang;China;CN;31.483333;104.733333;429;\N;1814991;31.483333, 104.733333
STJ;Rosecrans Memorial;St Joseph;United States;US;39.766667;-94.916667;67;\N;6252001;39.766667, -94.916667
DHL;Dhala;Dhala;Yemen;YE;13.7375;44.729167;694;\N;69543;13.7375, 44.729167
KGA;Kananga;Kananga;Zaire;ZR;-5.9;22.466667;517;\N;;-5.9, 22.466667
ZRV;Providence Rail;Providence;United States;US;4.616667;-54.4;67;5780020;6252001;4.616667, -54.4
ULB;Ulei;Ulei;Vanuatu;VU;-16.333333;168.294444;885;\N;2134431;-16.333333, 168.294444
VQS;Vieques;Vieques;Puerto Rico;PR;18.133333;-65.4;3;4568571;4566966;18.133333, -65.4
LCD;Louis Trichardt;Louis Trichardt;South Africa;ZA;-23.016667;29.716667;562;981827;953987;-23.016667, 29.716667
LUV;Langgur;Langgur;Indonesia;ID;-5.65;132.725;832;\N;1643084;-5.65, 132.725
COC;Concordia;Concordia;Argentina;AR;-31.3;-58.016667;303;3435261;3865483;-31.3, -58.016667
XAP;Aeroporto Municipal Chapeco;Chapeco;Brazil;BR;-27.133333;-52.651944;316;3466296;3469034;-27.133333, -52.651944
YCA;Courtenay;Courtenay;Canada;CA;49.683333;-125.0;906;5930890;6251999;49.683333, -125.0
YIK;Ivujivik;Ivujivik;Canada;CA;62.416667;-75.9;906;\N;6251999;62.416667, -75.9
YPG;Portage La Prairie;Portage La Prairie;Canada;CA;49.983333;-98.3;906;6111529;6251999;49.983333, -98.3
PRQ;Pres. Roque Saenz Pena;Pres. Roque Saenz Pena;Argentina;AR;-26.766666999999998;-60.266667;303;\N;3865483;-26.766666999999998, -60.266667
RRE;Marree;Marree;Australia;AU;-29.65;138.066667;802;\N;2077456;-29.65, 138.066667
RPB;Roper Bar;Roper Bar;Australia;AU;-14.75;134.55;802;\N;2077456;-14.75, 134.55
RBE;Ratanakiri;Ratanakiri;Cambodia;KH;13.833333;107.0;709;\N;1831722;13.833333, 107.0
BOP;Bouar;Bouar;Central African Republic;CF;5.966667;15.633333;509;2387926;239880;5.966667, 15.633333
WAK;Ankazoabo;Ankazoabo;Madagascar;MG;-22.3;44.533333;541;1072879;1062947;-22.3, 44.533333
HMO;Gen Pesqueira Garcia;Hermosillo;Mexico;MX;29.1;-111.05;148;4011587;3996063;29.1, -111.05
DLE;Tavaux;Dole;France;FR;47.042778;5.435;427;3021263;3017382;47.042778, 5.435
MHA;Mahdia;Mahdia;Guyana;GY;5.25;-59.15;350;\N;3378535;5.25, -59.15
DTH;Death Valley;Death Valley;United States;US;36.452222;-116.869167;67;\N;6252001;36.452222, -116.869167
TVU;Matei;Taveuni;Fiji;FJ;-16.690556;179.876944;821;\N;2205218;-16.690556, 179.876944
TLS;Blagnac;Toulouse;France;FR;43.635;1.367778;427;2972315;3017382;43.635, 1.367778
CSF;Creil;Creil;France;FR;49.266667;2.483333;427;3022610;3017382;49.266667, 2.483333
NDA;Bandanaira;Bandanaira;Indonesia;ID;-4.533333;129.9;832;\N;1643084;-4.533333, 129.9
LKL;Banak;Lakselv;Norway;NO;70.05;24.983333;465;779082;3144096;70.05, 24.983333
MDM;Munduku;Munduku;Papua New Guinea;PG;-4.633333;143.45;804;\N;2088628;-4.633333, 143.45
TAG;Tagbilaran;Tagbilaran;Philippines;PH;9.666667;123.85;766;1684497;1694008;9.666667, 123.85
COI;Merritt Island;Cocoa;United States;US;28.133333;-80.633333;67;4151440;6252001;28.133333, -80.633333
OTO;Vor;Otto;United States;US;35.072222;-105.935556;67;\N;6252001;35.072222, -105.935556
YFO;Flin Flon;Flin Flon;Canada;CA;54.75;-101.833333;906;5954718;6251999;54.75, -101.833333
UTD;Nutwood Downs;Nutwood Downs;Australia;AU;-15.833333;134.166667;802;\N;2077456;-15.833333, 134.166667
WOG;Woodgreen;Woodgreen;Australia;AU;-22.5;134.25;802;\N;2077456;-22.5, 134.25
HXX;Hay;Hay;Australia;AU;-34.516667;144.833333;802;\N;2077456;-34.516667, 144.833333
PNG;Municipal;Paranagua;Brazil;BR;-25.516666999999998;-48.5;316;3455070;3469034;-25.516666999999998, -48.5
SIB;Sibiti;Sibiti;Congo;CG;-3.733333;13.4;515;2255285;2260494;-3.733333, 13.4
IGE;Iguela;Iguela;Gabon;GA;-1.916667;9.316667;526;\N;2400553;-1.916667, 9.316667
MXK;Mindik;Mindik;Papua New Guinea;PG;-6.216667;147.616667;804;\N;2088628;-6.216667, 147.616667
ROV;Rostov;Rostov;Russian Federation;RU;47.333333;39.7;770;501183;2017370;47.333333, 39.7
BDG;Blanding;Blanding;United States;US;37.583333;-109.483333;67;5535484;6252001;37.583333, -109.483333
RSK;Ransiki;Ransiki;Indonesia;ID;-1.5;134.25;832;\N;1643084;-1.5, 134.25
VNC;Venice Municipal;Venice, FL;United States;US;27.071667;-82.440278;67;4251958;6252001;27.071667, -82.440278
LHV;W T Piper Memorial;Lock Haven;United States;US;41.133333;-77.45;67;5198635;6252001;41.133333, -77.45
ISL;Isabel Pass;Isabel Pass;United States;US;63.5;-145.033333;67;\N;6252001;63.5, -145.033333
PNC;Ponca City;Ponca City;United States;US;36.733333;-97.1;67;4548267;6252001;36.733333, -97.1
TRG;Tauranga City;Tauranga;New Zealand;NZ;-41.75;171.466667;851;2208032;2186224;-41.75, 171.466667
TBR;Statesboro-Bulloch County Airport;Statesboro, GA;United States;US;32.482778;-81.736944;67;4224413;6252001;32.482778, -81.736944
QLX;Lauterach;Lauterach;Austria;AT;47.483056;9.733056;403;2772827;2782113;47.483056, 9.733056
MBK;Matupa;Matupa;Brazil;BR;-10.241667;-54.954167;316;\N;3469034;-10.241667, -54.954167
IOA;Ioannina;Ioannina;Greece;GR;39.7;20.816667;433;261779;390903;39.7, 20.816667
BMJ;Baramita;Baramita;Guyana;GY;5.433333;-58.55;350;\N;3378535;5.433333, -58.55
ICN;Incheon International;Seoul;Korea;KR;37.469167;126.450556;778;1835848;1835841;37.469167, 126.450556
OPU;Balimo;Balimo;Papua New Guinea;PG;-8.033333;142.933333;804;\N;2088628;-8.033333, 142.933333
FUM;Fuma;Fuma;Papua New Guinea;PG;-6.383333;142.433333;804;\N;2088628;-6.383333, 142.433333
NGU;Nas Chambers;Norfolk;United States;US;36.937778;-76.289444;67;5128862;6252001;36.937778, -76.289444
NRK;Kungsangen;Norrkoping;Sweden;SE;58.616667;16.083333;484;2688368;2661886;58.616667, 16.083333
LCY;London City Airport;London;United Kingdom;GB;51.505278;0.055278;493;2643743;2635167;51.505278, 0.055278
ESF;Esler Field;Alexandria;United States;US;31.4;-92.3;67;5082573;6252001;31.4, -92.3
AFW;Fort Worth Alliance;Fort Worth, TX;United States;US;32.987778;-97.318889;67;4691930;6252001;32.987778, -97.318889
YMB;Merritt;Merritt;Canada;CA;50.116667;-120.783333;906;6072350;6251999;50.116667, -120.783333
KJK;Kortrijk;Kortrijk;Belgium;BE;50.833333;3.25;409;2794055;2802361;50.833333, 3.25
FRW;Francistown;Francistown;Botswana;BW;-21.16;27.481111;510;933778;933860;-21.16, 27.481111
GYS;Guang Yuan;Guang Yuan;China;CN;32.0525;115.003333;713;\N;1814991;32.0525, 115.003333
CPH;Kastrup;Copenhagen;Denmark;DK;55.618056;12.655833;419;2618425;2623032;55.618056, 12.655833
MFF;Moanda;Moanda;Gabon;GA;-1.536944;13.270833;526;2398269;2400553;-1.536944, 13.270833
IXP;Pathankot;Pathankot;India;IN;32.233333;75.633333;733;1260137;1269750;32.233333, 75.633333
YVB;Bonaventure;Bonaventure;Canada;CA;48.071111;-65.460278;906;\N;6251999;48.071111, -65.460278
DUB;Dublin;Dublin;Ireland;IE;53.433333;-6.25;441;2964574;2963597;53.433333, -6.25
MST;Maastricht/aachen;Maastricht;Netherlands;NL;50.911667;5.770278;461;2751283;2750405;50.911667, 5.770278
WWG;Al Koude;Al Koude;Oman;OM;16.233333;32.604167;658;\N;286963;16.233333, 32.604167
COP;Cooperstown - Westville Airport;Cooperstown, NY;United States;US;42.629167;-74.891111;67;5113664;6252001;42.629167, -74.891111
